EventTime,EventType,Event
,AGENT_TYPE,MarketMakerAgent
,STARTING_CASH,10000000
2019-06-28 09:30:00.000000000,HOLDINGS_UPDATED,{'CASH': 10000000}
2019-06-28 09:30:10.000000000,BID_DEPTH,"[(99991, 100), (99977, 100), (99976, 200), (99971, 100), (99963, 100)]"
2019-06-28 09:30:10.000000000,ASK_DEPTH,"[(100010, 100), (100019, 100), (100023, 200), (100024, 200), (100025, 700)]"
2019-06-28 09:30:10.000000000,IMBALANCE,"[600, 1300]"
2019-06-28 09:30:20.000000000,BID_DEPTH,"[(99991, 100), (99977, 100), (99976, 200), (99971, 100), (99963, 100)]"
2019-06-28 09:30:20.000000000,ASK_DEPTH,"[(100010, 100), (100019, 100), (100023, 200), (100024, 200), (100025, 700)]"
2019-06-28 09:30:20.000000000,IMBALANCE,"[600, 1300]"
2019-06-28 09:30:30.000000000,BID_DEPTH,"[(99991, 100), (99977, 100), (99976, 200), (99971, 100), (99963, 100)]"
2019-06-28 09:30:30.000000000,ASK_DEPTH,"[(100010, 100), (100019, 100), (100023, 200), (100024, 200), (100025, 700)]"
2019-06-28 09:30:30.000000000,IMBALANCE,"[600, 1300]"
2019-06-28 09:30:40.000000000,BID_DEPTH,"[(99991, 100), (99977, 100), (99976, 200), (99971, 100), (99963, 100)]"
2019-06-28 09:30:40.000000000,ASK_DEPTH,"[(100010, 100), (100019, 100), (100023, 200), (100024, 200), (100025, 700)]"
2019-06-28 09:30:40.000000000,IMBALANCE,"[600, 1300]"
2019-06-28 09:30:50.000000000,BID_DEPTH,"[(99991, 100), (99977, 100), (99976, 200), (99971, 100), (99963, 100)]"
2019-06-28 09:30:50.000000000,ASK_DEPTH,"[(100010, 100), (100019, 100), (100023, 200), (100024, 200), (100025, 700)]"
2019-06-28 09:30:50.000000000,IMBALANCE,"[600, 1300]"
2019-06-28 09:31:00.000000000,BID_DEPTH,"[(99991, 100), (99977, 100), (99976, 200), (99971, 100), (99963, 100)]"
2019-06-28 09:31:00.000000000,ASK_DEPTH,"[(100010, 100), (100019, 100), (100023, 200), (100024, 200), (100025, 700)]"
2019-06-28 09:31:00.000000000,IMBALANCE,"[600, 1300]"
2019-06-28 09:31:10.000000000,BID_DEPTH,"[(99991, 100), (99977, 100), (99976, 200), (99971, 100), (99963, 100)]"
2019-06-28 09:31:10.000000000,ASK_DEPTH,"[(100010, 100), (100019, 100), (100022, 100), (100023, 200), (100024, 200)]"
2019-06-28 09:31:10.000000000,IMBALANCE,"[600, 700]"
2019-06-28 09:31:20.000000000,BID_DEPTH,"[(99991, 100), (99977, 100), (99976, 200), (99971, 100), (99963, 100)]"
2019-06-28 09:31:20.000000000,ASK_DEPTH,"[(100009, 100), (100010, 100), (100019, 100), (100022, 100), (100023, 100)]"
2019-06-28 09:31:20.000000000,IMBALANCE,"[600, 500]"
2019-06-28 09:31:30.000000000,BID_DEPTH,"[(99991, 100), (99977, 100), (99976, 200), (99971, 100), (99963, 100)]"
2019-06-28 09:31:30.000000000,ASK_DEPTH,"[(100009, 100), (100010, 100), (100019, 100), (100022, 100), (100023, 100)]"
2019-06-28 09:31:30.000000000,IMBALANCE,"[600, 500]"
2019-06-28 09:31:40.000000000,BID_DEPTH,"[(99991, 100), (99977, 100), (99976, 200), (99971, 100), (99963, 100)]"
2019-06-28 09:31:40.000000000,ASK_DEPTH,"[(100009, 100), (100010, 100), (100019, 100), (100022, 100), (100023, 100)]"
