,ask_price_1,ask_size_1,bid_price_1,bid_size_1,ask_price_2,ask_size_2,bid_price_2,bid_size_2,ask_price_3,ask_size_3,bid_price_3,bid_size_3,ask_price_4,ask_size_4,bid_price_4,bid_size_4,ask_price_5,ask_size_5,bid_price_5,bid_size_5,ask_price_6,ask_size_6,bid_price_6,bid_size_6,ask_price_7,ask_size_7,bid_price_7,bid_size_7,ask_price_8,ask_size_8,bid_price_8,bid_size_8,ask_price_9,ask_size_9,bid_price_9,bid_size_9,ask_price_10,ask_size_10,bid_price_10,bid_size_10
2019-06-28 09:30:00.000000000,99983,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000001,,,99749,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000006,100044,100,99749,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000007,100044,100,99896,100,100125,100,99749,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000012,100044,100,99896,100,100125,100,99749,100,100149,100,,,100154,100,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000014,100044,100,99911,100,100125,100,99896,100,100149,100,99875,100,100154,100,99749,100,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000016,100007,100,99911,100,100044,100,99896,100,100125,100,99875,100,100149,100,99749,100,100154,100,,,100168,100,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000019,100007,100,99911,100,100044,100,99896,100,100112,100,99875,100,100125,100,99749,100,100149,100,,,100154,100,,,100168,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000021,100007,100,99911,100,100044,100,99896,100,100112,100,99875,100,100125,100,99838,100,100149,100,99749,100,100154,100,,,100168,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000022,100007,100,99911,100,100044,100,99896,100,100112,100,99875,100,100125,100,99838,100,100149,100,99749,100,100154,100,,,100168,100,,,100191,100,,,,,,,,,,
2019-06-28 09:30:00.000000025,99982,100,99911,100,100007,100,99896,100,100044,100,99875,100,100112,100,99838,100,100125,100,99749,100,100149,100,,,100154,100,,,100168,100,,,100191,100,,,,,,
2019-06-28 09:30:00.000000028,99982,100,99911,100,99990,100,99896,100,100007,100,99875,100,100044,100,99838,100,100112,100,99749,100,100125,100,,,100149,100,,,100154,100,,,100168,100,,,100191,100,,
2019-06-28 09:30:00.000000029,99990,100,99911,100,100007,100,99896,100,100044,100,99875,100,100112,100,99863,100,100125,100,99838,100,100149,100,99749,100,100154,100,,,100168,100,,,100191,100,,,,,,
2019-06-28 09:30:00.000000030,99990,100,99911,100,100007,100,99896,100,100044,100,99875,100,100112,100,99863,100,100113,100,99838,100,100125,100,99749,100,100149,100,,,100154,100,,,100168,100,,,100191,100,,
2019-06-28 09:30:00.000000032,99989,100,99911,100,99990,100,99896,100,100007,100,99875,100,100044,100,99863,100,100112,100,99838,100,100113,100,99749,100,100125,100,,,100149,100,,,100154,100,,,100168,100,,
2019-06-28 09:30:00.000000034,99989,100,99982,100,99990,100,99911,100,100007,100,99896,100,100044,100,99875,100,100064,100,99863,100,100112,100,99838,100,100113,100,99749,100,100125,100,,,100149,100,,,100154,100,,
2019-06-28 09:30:00.000000037,99989,100,99982,100,99990,100,99911,100,100007,100,99896,100,100044,100,99875,100,100064,100,99863,100,100083,100,99838,100,100112,100,99749,100,100113,100,,,100125,100,,,100149,100,,
2019-06-28 09:30:00.000000040,99989,100,99982,100,99990,100,99911,100,100007,100,99900,100,100044,100,99896,100,100064,100,99875,100,100083,100,99863,100,100112,100,99838,100,100113,100,99749,100,100125,100,,,100149,100,,
2019-06-28 09:30:00.000000042,99983,100,99982,100,99989,100,99911,100,99990,100,99900,100,100007,100,99896,100,100044,100,99875,100,100064,100,99863,100,100083,100,99838,100,100112,100,99749,100,100113,100,,,100125,100,,
2019-06-28 09:30:00.000000043,99983,100,99982,100,99989,100,99911,100,99990,100,99900,100,100007,100,99896,100,100025,100,99875,100,100044,100,99863,100,100064,100,99838,100,100083,100,99749,100,100097,100,,,100112,100,,
2019-06-28 09:30:00.000000046,99983,100,99982,100,99989,100,99911,100,99990,100,99900,100,100007,100,99896,100,100025,100,99875,100,100044,100,99863,100,100064,100,99838,100,100083,100,99749,100,100097,100,,,100112,100,,
2019-06-28 09:30:00.000000048,99983,100,99982,100,99989,100,99911,100,99990,100,99900,100,100007,100,99896,100,100025,100,99875,100,100044,100,99863,100,100064,100,99838,100,100083,100,99749,100,100097,100,,,100112,100,,
2019-06-28 09:30:00.000000051,99983,100,99982,100,99989,100,99926,100,99990,100,99911,100,100007,100,99900,100,100025,100,99896,100,100044,100,99875,100,100064,100,99863,100,100083,100,99838,100,100097,100,99749,100,100112,100,,
2019-06-28 09:30:00.000000056,99983,100,99982,200,99989,100,99926,100,99990,100,99911,100,100007,100,99900,100,100025,100,99896,100,100044,100,99875,100,100064,100,99863,100,100083,100,99838,100,100097,100,99749,100,100112,100,,
2019-06-28 09:30:00.000000057,99983,100,99982,200,99989,100,99926,100,99990,100,99911,100,99995,100,99900,100,100007,100,99896,100,100025,100,99875,100,100044,100,99863,100,100064,100,99838,100,100083,100,99749,100,100097,100,,
2019-06-28 09:30:00.000000059,99983,100,99982,200,99989,100,99926,100,99990,100,99911,100,99995,100,99900,100,100007,100,99896,100,100025,100,99875,100,100044,100,99863,100,100064,100,99859,100,100083,100,99838,100,100097,100,99749,100
2019-06-28 09:30:00.000000062,99983,100,99982,200,99989,100,99926,100,99990,100,99911,100,99995,100,99900,100,100007,100,99896,100,100025,100,99875,100,100044,100,99863,100,100063,100,99859,100,100064,100,99838,100,100083,100,99749,100
2019-06-28 09:30:00.000000063,99983,100,99982,300,99989,100,99926,100,99990,100,99911,100,99995,100,99900,100,100007,100,99896,100,100025,100,99875,100,100044,100,99863,100,100063,100,99859,100,100064,100,99838,100,100083,100,99749,100
2019-06-28 09:30:00.000000064,99983,100,99982,300,99989,100,99926,100,99990,100,99911,100,99995,100,99900,100,100007,100,99896,100,100025,100,99875,100,100044,100,99863,100,100063,100,99859,100,100064,100,99858,100,100083,100,99838,100
2019-06-28 09:30:00.000000065,99983,100,99982,300,99989,100,99926,100,99990,100,99911,100,99995,100,99900,100,100007,100,99896,100,100025,100,99875,100,100044,100,99863,100,100046,100,99859,100,100063,100,99858,100,100064,100,99838,100
2019-06-28 09:30:00.000000067,99989,100,99982,300,99990,100,99926,100,99995,100,99911,100,100007,100,99900,100,100025,100,99896,100,100044,100,99875,100,100046,100,99863,100,100063,100,99859,100,100064,100,99858,100,100083,100,99838,100
2019-06-28 09:30:00.000000068,99989,100,99982,300,99990,100,99954,100,99995,100,99926,100,100007,100,99911,100,100025,100,99900,100,100044,100,99896,100,100046,100,99875,100,100063,100,99863,100,100064,100,99859,100,100083,100,99858,100
2019-06-28 09:30:00.000000070,99990,100,99982,300,99995,100,99954,100,100007,100,99926,100,100025,100,99911,100,100044,100,99900,100,100046,100,99896,100,100063,100,99875,100,100064,100,99863,100,100083,100,99859,100,100097,100,99858,100
2019-06-28 09:30:00.000000071,99990,100,99982,300,99995,100,99954,100,100007,100,99926,100,100012,100,99911,100,100025,100,99900,100,100044,100,99896,100,100046,100,99875,100,100063,100,99863,200,100064,100,99859,100,100083,100,99858,100
2019-06-28 09:30:00.000000072,99990,100,99982,300,99995,100,99954,100,100007,100,99926,100,100012,100,99911,100,100025,100,99900,100,100044,100,99896,100,100046,100,99875,100,100063,100,99863,200,100064,100,99859,100,100083,100,99858,100
2019-06-28 09:30:00.000000076,99990,100,99982,300,99995,100,99954,100,100007,100,99934,100,100012,100,99926,100,100025,100,99911,100,100044,100,99900,100,100046,100,99896,100,100063,100,99875,100,100064,100,99863,200,100083,100,99859,100
2019-06-28 09:30:00.000000077,99990,100,99982,300,99995,100,99975,100,100007,100,99954,100,100012,100,99934,100,100025,100,99926,100,100044,100,99911,100,100046,100,99900,100,100063,100,99896,100,100064,100,99875,100,100083,100,99863,200
2019-06-28 09:30:00.000000079,99990,100,99982,300,99995,100,99975,100,100007,100,99954,100,100012,100,99934,100,100025,100,99926,100,100044,100,99911,100,100046,100,99900,100,100063,100,99896,100,100064,100,99875,100,100066,100,99863,200
2019-06-28 09:30:00.000000080,99995,100,99982,300,100007,100,99975,100,100012,100,99954,100,100025,100,99934,100,100044,100,99926,100,100046,100,99911,100,100063,100,99900,100,100064,100,99896,100,100066,100,99875,100,100083,100,99863,200
2019-06-28 09:30:00.000000082,99995,100,99989,100,100007,100,99982,300,100012,100,99975,100,100022,100,99954,100,100025,100,99934,100,100044,100,99926,100,100046,100,99911,100,100063,100,99900,100,100064,100,99896,100,100066,100,99875,100
2019-06-28 09:30:00.000000084,99995,100,99989,100,100007,100,99982,300,100012,100,99975,100,100022,100,99954,100,100025,100,99934,100,100044,100,99926,100,100046,100,99911,100,100059,100,99900,100,100063,100,99896,100,100064,100,99875,100
2019-06-28 09:30:00.000000085,99995,100,99989,200,100007,100,99982,300,100012,100,99975,100,100022,100,99954,100,100025,100,99934,100,100044,100,99926,100,100046,100,99911,100,100059,100,99900,100,100063,100,99896,100,100064,100,99875,100
2019-06-28 09:30:00.000000086,99995,100,99989,200,100007,100,99982,300,100012,100,99975,100,100022,100,99954,100,100025,100,99934,100,100044,100,99926,100,100046,100,99911,100,100059,100,99900,100,100063,100,99896,100,100064,100,99875,100
2019-06-28 09:30:00.000000090,99995,100,99989,300,100007,100,99982,300,100012,100,99975,100,100022,100,99954,100,100025,100,99934,100,100044,100,99926,100,100046,100,99911,100,100059,100,99900,100,100063,100,99896,100,100064,100,99875,100
2019-06-28 09:30:00.000000091,99995,100,99989,300,100007,100,99982,300,100012,100,99975,100,100022,100,99954,100,100025,100,99934,100,100044,100,99929,100,100046,100,99926,100,100058,100,99911,100,100059,100,99900,100,100063,100,99896,100
2019-06-28 09:30:00.000000092,100007,100,99989,300,100012,100,99982,300,100022,100,99975,100,100025,100,99954,100,100044,100,99934,100,100046,100,99929,100,100058,100,99926,100,100059,100,99911,100,100063,100,99900,100,100064,100,99896,100
2019-06-28 09:30:00.000000096,100007,100,99989,200,100012,100,99982,300,100022,100,99975,100,100025,100,99954,100,100044,100,99934,100,100046,100,99929,100,100058,100,99926,100,100059,100,99911,100,100063,100,99900,100,100064,100,99896,100
2019-06-28 09:30:00.000000097,100007,100,99989,100,100012,100,99982,300,100022,100,99975,100,100025,100,99954,100,100040,100,99934,100,100044,100,99929,100,100046,100,99926,100,100058,100,99911,100,100059,100,99900,100,100063,100,99896,100
2019-06-28 09:30:00.000000099,100007,100,99982,300,100012,100,99975,100,100022,100,99954,100,100025,100,99934,100,100040,100,99929,100,100044,100,99926,100,100046,100,99911,100,100058,100,99900,100,100059,100,99896,100,100063,100,99875,100
2019-06-28 09:30:10.000000000,100007,325,99982,525,100012,325,99975,325,100022,100,99954,100,100025,100,99934,100,100040,100,99929,100,100044,100,99926,100,100046,100,99911,100,100058,100,99900,100,100059,100,99896,100,100063,100,99875,100
2019-06-28 09:30:11.465347354,99989,100,99982,525,100007,325,99975,325,100012,325,99954,100,100022,100,99934,100,100025,100,99929,100,100040,100,99926,100,100044,100,99911,100,100046,100,99900,100,100058,100,99896,100,100059,100,99875,100
2019-06-28 09:30:18.554234968,100007,325,99982,525,100012,325,99975,325,100022,100,99954,100,100025,100,99934,100,100040,100,99929,100,100044,100,99926,100,100046,100,99911,100,100058,100,99900,100,100059,100,99896,100,100063,100,99875,100
2019-06-28 09:30:20.000000000,100007,253,99982,453,100012,248,99975,248,100022,248,99954,248,100025,100,99934,100,100040,100,99929,100,100044,100,99926,100,100046,100,99911,100,100058,100,99900,100,100059,100,99896,100,100063,100,99875,100
2019-06-28 09:30:30.000000000,100007,253,99982,453,100012,248,99975,248,100022,248,99954,248,100025,100,99934,100,100040,100,99929,100,100044,100,99926,100,100046,100,99911,100,100058,100,99900,100,100059,100,99896,100,100063,100,99875,100
2019-06-28 09:30:30.998761953,100007,253,99989,100,100012,248,99982,453,100022,248,99975,248,100025,100,99954,248,100040,100,99934,100,100046,100,99929,100,100058,100,99926,100,100059,100,99911,100,100063,100,99900,100,100064,100,99896,100
2019-06-28 09:30:37.812614743,100007,253,99989,100,100012,248,99982,453,100022,248,99975,248,100025,100,99954,248,100040,100,99934,100,100046,100,99929,100,100058,100,99926,100,100059,100,99921,100,100063,100,99911,100,100064,100,99900,100
2019-06-28 09:30:40.000000000,100007,190,99989,190,100012,190,99982,390,100022,190,99975,190,100025,190,99954,190,100040,190,99934,190,100046,100,99929,100,100058,100,99926,100,100059,100,99921,100,100063,100,99911,100,100064,100,99900,100
2019-06-28 09:30:50.000000000,100007,212,99989,212,100012,212,99982,412,100022,212,99975,212,100025,212,99954,212,100040,100,99934,100,100046,100,99929,100,100058,100,99926,100,100059,100,99921,100,100063,100,99911,100,100064,100,99900,100
2019-06-28 09:30:53.319975945,100007,112,99989,212,100012,212,99982,412,100022,212,99975,212,100025,212,99954,212,100040,100,99934,100,100046,100,99929,100,100058,100,99926,100,100063,100,99921,100,100064,100,99911,100,100066,100,99900,100
2019-06-28 09:31:00.000000000,100012,190,99989,190,100022,190,99982,390,100025,190,99975,190,100040,190,99954,190,100046,190,99934,190,100058,100,99929,100,100063,100,99926,100,100064,100,99921,100,100066,100,99911,100,100086,100,99900,100
2019-06-28 09:31:05.234101062,100012,190,99989,90,100022,190,99982,390,100025,190,99975,190,100040,190,99954,190,100046,190,99934,190,100058,100,99929,100,100063,100,99926,100,100064,100,99921,100,100066,100,99911,100,100086,100,99900,100
