,ask_price_1,ask_size_1,bid_price_1,bid_size_1,ask_price_2,ask_size_2,bid_price_2,bid_size_2,ask_price_3,ask_size_3,bid_price_3,bid_size_3,ask_price_4,ask_size_4,bid_price_4,bid_size_4,ask_price_5,ask_size_5,bid_price_5,bid_size_5,ask_price_6,ask_size_6,bid_price_6,bid_size_6,ask_price_7,ask_size_7,bid_price_7,bid_size_7,ask_price_8,ask_size_8,bid_price_8,bid_size_8,ask_price_9,ask_size_9,bid_price_9,bid_size_9,ask_price_10,ask_size_10,bid_price_10,bid_size_10
2019-06-28 09:30:00.000000003,,,99941,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000004,99969,100,99941,100,100191,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000007,99969,100,99941,100,100158,100,,,100191,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000009,99969,100,99965,100,100158,100,99941,100,100191,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000010,99969,100,99965,100,99996,100,99941,100,100158,100,99863,100,100191,100,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000014,99969,100,99965,100,99996,100,99941,100,100056,100,99863,100,100158,100,,,100191,100,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000015,99996,100,99965,100,100056,100,99941,100,100158,100,99863,100,100191,100,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000016,99996,100,99994,100,100056,100,99965,100,100158,100,99941,100,100191,100,99863,100,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000017,99996,100,99994,100,100056,100,99965,100,100158,100,99941,100,100191,100,99911,100,,,99863,100,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000020,99996,100,99994,100,100056,100,99965,100,100158,100,99964,100,100191,100,99941,100,,,99911,100,,,99863,100,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000028,99996,100,99994,100,100056,100,99965,100,100158,100,99964,100,100191,100,99941,100,,,99911,100,,,99908,100,,,99863,100,,,,,,,,,,,,
2019-06-28 09:30:00.000000029,99996,100,99965,100,100056,100,99964,100,100158,100,99941,100,100191,100,99911,100,,,99908,200,,,99863,100,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000031,99996,100,99965,100,100056,100,99964,100,100123,100,99941,100,100158,100,99911,100,100191,100,99908,200,,,99863,100,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000033,99994,100,99965,100,99996,100,99964,100,100056,100,99941,100,100123,100,99911,100,100158,100,99908,200,100191,100,99863,100,,,,,,,,,,,,,,,,
