,ask_price_1,ask_size_1,bid_price_1,bid_size_1,ask_price_2,ask_size_2,bid_price_2,bid_size_2,ask_price_3,ask_size_3,bid_price_3,bid_size_3,ask_price_4,ask_size_4,bid_price_4,bid_size_4,ask_price_5,ask_size_5,bid_price_5,bid_size_5,ask_price_6,ask_size_6,bid_price_6,bid_size_6,ask_price_7,ask_size_7,bid_price_7,bid_size_7,ask_price_8,ask_size_8,bid_price_8,bid_size_8,ask_price_9,ask_size_9,bid_price_9,bid_size_9,ask_price_10,ask_size_10,bid_price_10,bid_size_10
2019-06-28 09:30:00.000000000,,,100031,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000001,,,100031,100,,,99890,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000002,100058,100,100031,100,,,99963,100,,,99890,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000003,100058,100,100031,100,,,99968,100,,,99963,100,,,99946,100,,,99890,100,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000007,100058,100,100031,100,100065,100,99968,100,,,99963,100,,,99946,100,,,99916,100,,,99890,100,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000012,100036,100,99968,100,100058,100,99963,100,100065,100,99946,100,,,99916,100,,,99890,100,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000013,100023,100,99968,100,100036,100,99963,100,100058,100,99946,100,100065,100,99916,100,,,99890,100,,,99860,100,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000016,100023,100,99968,100,100036,100,99963,100,100055,100,99946,100,100058,100,99916,100,100065,100,99890,100,,,99860,100,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000017,100023,100,100015,100,100036,100,99968,100,100055,100,99963,100,100058,100,99946,100,100065,100,99916,100,,,99890,100,,,99860,100,,,,,,,,,,,,
2019-06-28 09:30:00.000000020,100036,100,100015,100,100055,100,99968,100,100058,100,99963,100,100065,100,99946,100,100084,100,99916,100,,,99890,100,,,99860,100,,,,,,,,,,,,
2019-06-28 09:30:00.000000023,100036,100,100015,100,100055,100,99968,100,100058,100,99963,100,100065,100,99946,100,100084,100,99916,100,100139,100,99890,100,,,99860,100,,,,,,,,,,,,
2019-06-28 09:30:00.000000024,100036,100,100015,100,100055,100,99968,100,100058,100,99963,100,100065,100,99946,100,100068,100,99916,100,100084,100,99890,100,100139,100,99860,100,,,,,,,,,,,,
2019-06-28 09:30:00.000000025,100055,100,100015,100,100058,100,99968,100,100065,100,99963,100,100068,100,99946,100,100084,100,99916,100,100139,100,99890,100,100146,100,99860,100,,,,,,,,,,,,
2019-06-28 09:30:00.000000030,100055,100,100023,100,100058,100,100015,100,100065,100,99968,100,100068,100,99963,100,100084,100,99946,100,100139,100,99916,100,100146,100,99890,100,,,99860,100,,,,,,,,
2019-06-28 09:30:00.000000033,100055,100,100023,100,100058,100,100015,100,100065,100,99968,100,100068,100,99963,100,100084,100,99946,100,100139,100,99916,100,100146,100,99890,100,100237,100,99860,100,,,,,,,,
2019-06-28 09:30:00.000000034,100055,100,100023,100,100058,100,100015,100,100065,100,99972,100,100068,100,99968,100,100084,100,99963,100,100139,100,99946,100,100146,100,99916,100,100237,100,99890,100,,,99860,100,,,,
2019-06-28 09:30:00.000000036,100055,100,100023,100,100058,100,100015,100,100065,100,99972,100,100068,100,99968,100,100084,100,99963,100,100139,100,99946,100,100146,100,99916,100,100237,100,99890,100,,,99860,100,,,99785,100
2019-06-28 09:30:00.000000039,100055,100,100023,200,100058,100,100015,100,100065,100,99972,100,100068,100,99968,100,100084,100,99963,100,100139,100,99946,100,100146,100,99916,100,100237,100,99890,100,,,99860,100,,,99785,100
2019-06-28 09:30:00.000000040,100058,100,100023,200,100065,100,100015,100,100068,100,99972,100,100084,100,99968,100,100139,100,99963,100,100146,100,99946,100,100237,100,99916,100,,,99890,100,,,99860,100,,,99785,100
2019-06-28 09:30:00.000000042,100058,100,100023,200,100065,100,100015,100,100068,100,99972,100,100084,100,99968,100,100139,100,99963,100,100146,100,99946,100,100237,100,99916,100,,,99909,100,,,99890,100,,,99872,100
2019-06-28 09:30:00.000000045,100058,100,100023,200,100065,100,100015,100,100068,100,99972,100,100084,100,99968,100,100139,100,99963,100,100146,100,99946,100,100237,100,99916,100,,,99909,100,,,99907,100,,,99890,100
