,ask_price_1,ask_size_1,bid_price_1,bid_size_1,ask_price_2,ask_size_2,bid_price_2,bid_size_2,ask_price_3,ask_size_3,bid_price_3,bid_size_3,ask_price_4,ask_size_4,bid_price_4,bid_size_4,ask_price_5,ask_size_5,bid_price_5,bid_size_5,ask_price_6,ask_size_6,bid_price_6,bid_size_6,ask_price_7,ask_size_7,bid_price_7,bid_size_7,ask_price_8,ask_size_8,bid_price_8,bid_size_8,ask_price_9,ask_size_9,bid_price_9,bid_size_9,ask_price_10,ask_size_10,bid_price_10,bid_size_10
2019-06-28 09:30:00.000000001,100201,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000002,100110,100,,,100201,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000003,100056,100,,,100110,100,,,100201,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000005,100033,100,,,100056,100,,,100110,100,,,100201,100,,,100216,100,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000007,100033,100,100010,100,100056,100,,,100110,100,,,100201,100,,,100216,100,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000008,100033,100,100010,100,100056,100,,,100085,100,,,100110,100,,,100201,100,,,100216,100,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000009,100033,100,100010,100,100056,100,99835,100,100085,100,,,100110,100,,,100201,100,,,100216,100,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000012,100033,100,100010,100,100047,100,99835,100,100056,100,,,100085,100,,,100110,100,,,100201,100,,,100216,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000014,100033,100,100010,100,100047,100,99918,100,100056,100,99835,100,100085,100,,,100110,100,,,100201,100,,,100216,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000015,100033,100,100010,100,100047,100,99918,100,100056,100,99835,100,100077,200,,,100085,100,,,100089,100,,,100110,100,,,100201,100,,,100216,100,,,,,,
2019-06-28 09:30:00.000000016,100033,100,100010,100,100047,100,99918,100,100056,100,99835,100,100077,200,99788,100,100085,100,,,100089,100,,,100110,100,,,100201,100,,,100216,100,,,,,,
2019-06-28 09:30:00.000000018,100033,100,100010,100,100047,100,99918,100,100056,100,99835,100,100077,200,99788,100,100085,100,,,100089,100,,,100110,100,,,100158,100,,,100201,100,,,100216,100,,
2019-06-28 09:30:00.000000020,100022,100,100010,100,100033,100,99918,100,100047,100,99897,100,100056,100,99835,100,100077,200,99788,100,100085,100,,,100089,100,,,100110,100,,,100158,100,,,100201,100,,
2019-06-28 09:30:00.000000021,100033,100,100010,100,100047,100,99918,100,100056,100,99897,100,100077,200,99835,100,100085,100,99788,100,100089,100,,,100110,100,,,100158,100,,,100201,100,,,100216,100,,
2019-06-28 09:30:00.000000022,100033,100,100010,100,100047,100,99918,100,100056,100,99897,100,100065,100,99835,100,100077,200,99788,100,100085,100,,,100086,100,,,100089,100,,,100110,100,,,100158,100,,
