,ask_price_1,ask_size_1,bid_price_1,bid_size_1,ask_price_2,ask_size_2,bid_price_2,bid_size_2,ask_price_3,ask_size_3,bid_price_3,bid_size_3,ask_price_4,ask_size_4,bid_price_4,bid_size_4,ask_price_5,ask_size_5,bid_price_5,bid_size_5,ask_price_6,ask_size_6,bid_price_6,bid_size_6,ask_price_7,ask_size_7,bid_price_7,bid_size_7,ask_price_8,ask_size_8,bid_price_8,bid_size_8,ask_price_9,ask_size_9,bid_price_9,bid_size_9,ask_price_10,ask_size_10,bid_price_10,bid_size_10
2019-06-28 09:30:00.000000001,,,100007,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000003,100079,100,100007,100,,,99923,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000006,100079,100,99923,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000008,100079,100,99923,100,,,99916,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000009,100079,100,99923,100,100080,100,99916,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000010,100079,100,99952,100,100080,100,99923,100,,,99916,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000014,100010,100,99952,100,100079,100,99923,100,100080,100,99916,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000015,100010,100,99952,100,100043,100,99923,100,100079,100,99916,100,100080,100,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000018,100010,100,99952,100,100043,100,99923,100,100079,100,99916,100,100080,100,,,100096,100,,,,,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000019,100010,100,99952,100,100043,100,99923,100,100079,100,99916,100,100080,100,99899,100,100096,100,,,100105,100,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000020,100010,100,99923,100,100043,100,99916,100,100079,100,99899,100,100080,100,,,100096,100,,,100105,100,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000022,99933,100,99923,100,100010,100,99916,100,100043,100,99899,100,100079,100,,,100080,100,,,100096,100,,,100105,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000023,100010,100,99923,100,100043,100,99916,100,100079,100,99899,100,100080,100,,,100096,100,,,100105,100,,,,,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000028,100010,100,99923,100,100041,100,99916,100,100043,100,99899,100,100079,100,,,100080,100,,,100096,100,,,100105,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000030,100010,100,99923,100,100041,100,99916,100,100043,100,99899,100,100063,100,,,100079,100,,,100080,100,,,100096,100,,,100105,100,,,,,,,,,,
2019-06-28 09:30:00.000000031,100041,100,99923,100,100043,100,99916,100,100063,100,99899,100,100079,100,,,100080,100,,,100096,100,,,100105,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000035,100041,100,99985,100,100043,100,99957,100,100063,100,99923,100,100079,100,99916,100,100080,100,99899,100,100096,100,,,100105,100,,,,,,,,,,,,,,
2019-06-28 09:30:00.000000038,100041,100,99985,100,100043,100,99957,100,100063,100,99923,100,100079,100,99916,100,100080,100,99899,100,100096,100,,,100105,100,,,100145,100,,,,,,,,,,
2019-06-28 09:30:00.000000042,100041,100,99957,100,100043,100,99923,100,100063,100,99916,100,100079,100,99899,100,100080,100,,,100096,100,,,100105,100,,,100145,100,,,,,,,,,,
2019-06-28 09:30:00.000000045,100041,200,99957,100,100043,100,99923,100,100063,100,99916,100,100079,100,99899,100,100080,100,,,100096,100,,,100105,100,,,100145,100,,,,,,,,,,
2019-06-28 09:30:00.000000046,100041,200,99993,100,100043,100,99957,100,100063,100,99923,100,100079,100,99916,100,100080,100,99899,100,100096,100,,,100105,100,,,100145,100,,,,,,,,,,
2019-06-28 09:30:00.000000048,100041,200,99957,100,100043,100,99923,100,100063,100,99916,100,100079,100,99899,100,100080,100,,,100096,100,,,100105,100,,,100145,100,,,,,,,,,,
2019-06-28 09:30:00.000000049,100041,200,99957,100,100043,100,99923,100,100063,100,99916,100,100079,100,99899,100,100080,100,,,100096,100,,,100105,100,,,100119,100,,,100145,100,,,,,,
2019-06-28 09:30:00.000000051,100016,100,99957,100,100041,200,99923,100,100043,100,99916,100,100063,100,99899,100,100079,100,,,100080,100,,,100096,100,,,100105,100,,,100119,100,,,100145,100,,
2019-06-28 09:30:00.000000052,100016,100,99985,100,100041,200,99957,100,100043,100,99923,100,100063,100,99916,100,100077,100,99899,100,100079,100,,,100080,100,,,100096,100,,,100105,100,,,100119,100,,
2019-06-28 09:30:00.000000055,99993,100,99985,100,100016,100,99957,100,100041,200,99923,100,100043,100,99916,100,100063,100,99899,100,100077,100,99865,100,100079,100,,,100080,100,,,100096,100,,,100105,100,,
2019-06-28 09:30:00.000000056,99993,100,99985,100,100016,100,99957,100,100041,200,99923,100,100043,100,99916,100,100063,100,99899,100,100077,100,99865,100,100079,100,,,100080,100,,,100096,100,,,100105,100,,
2019-06-28 09:30:00.000000059,99993,100,99985,100,100016,100,99957,100,100041,200,99923,100,100043,100,99916,100,100063,100,99899,100,100077,100,99865,100,100079,100,,,100080,100,,,100096,100,,,100105,100,,
2019-06-28 09:30:00.000000060,99993,100,99985,100,100016,100,99957,100,100022,100,99923,100,100041,200,99916,100,100043,100,99899,100,100063,100,99865,100,100077,100,,,100079,100,,,100080,100,,,100096,100,,
2019-06-28 09:30:00.000000061,99993,100,99985,200,100016,100,99957,100,100022,100,99923,100,100041,200,99916,100,100043,100,99899,100,100063,100,99865,100,100077,100,,,100079,100,,,100080,100,,,100096,100,,
2019-06-28 09:30:00.000000062,100016,100,99985,200,100022,100,99957,100,100041,200,99923,100,100043,100,99916,100,100063,100,99899,100,100077,100,99865,100,100079,100,,,100080,100,,,100096,100,,,100105,100,,
2019-06-28 09:30:00.000000065,100016,100,99985,200,100022,100,99957,100,100041,200,99923,100,100043,100,99916,100,100060,100,99899,100,100063,100,99865,100,100077,100,,,100079,100,,,100080,100,,,100096,100,,
2019-06-28 09:30:00.000000066,99993,100,99985,200,100016,100,99957,100,100022,100,99923,100,100041,200,99916,100,100043,100,99899,100,100060,100,99865,100,100063,100,,,100077,100,,,100079,100,,,100080,100,,
2019-06-28 09:30:00.000000067,99993,100,99985,200,100016,100,99957,100,100022,100,99923,100,100041,200,99916,100,100043,100,99899,100,100060,100,99865,100,100063,100,,,100077,100,,,100079,100,,,100080,100,,
2019-06-28 09:30:00.000000068,99993,100,99985,100,100016,100,99957,100,100022,100,99923,100,100041,200,99916,100,100043,100,99899,100,100060,100,99865,100,100063,100,,,100077,100,,,100079,100,,,100080,100,,
2019-06-28 09:30:00.000000070,99993,100,99985,100,100016,100,99957,100,100022,100,99923,100,100041,200,99916,100,100043,100,99899,100,100060,100,99865,100,100063,100,99809,100,100077,100,,,100079,100,,,100080,100,,
2019-06-28 09:30:00.000000073,99993,100,99985,100,100016,100,99957,100,100022,100,99923,100,100041,200,99916,100,100043,100,99899,100,100060,100,99865,100,100063,100,99809,100,100077,100,,,100079,100,,,100080,100,,
2019-06-28 09:30:00.000000074,99993,100,99985,100,100016,100,99957,100,100022,100,99923,100,100041,200,99916,100,100043,100,99899,100,100060,100,99865,100,100063,100,99809,100,100077,100,,,100079,100,,,100080,100,,
2019-06-28 09:30:00.000000075,99993,100,99985,100,100016,100,99957,100,100022,100,99932,100,100041,200,99923,100,100043,100,99916,100,100060,100,99899,100,100063,100,99865,100,100077,100,99809,100,100079,100,,,100080,100,,
2019-06-28 09:30:00.000000076,99993,100,99985,100,100016,100,99969,100,100022,100,99957,100,100024,100,99932,100,100041,200,99923,100,100043,100,99916,100,100060,100,99899,100,100063,100,99865,100,100077,100,99813,100,100079,100,99809,100
2019-06-28 09:30:00.000000077,99993,100,99986,300,100016,100,99985,100,100022,100,99969,100,100024,100,99957,200,100041,200,99932,100,100043,100,99923,100,100060,100,99916,100,100063,100,99899,100,100077,100,99865,100,100079,100,99813,100
2019-06-28 09:30:00.000000078,99993,100,99986,400,100016,100,99985,100,100022,100,99969,100,100024,100,99957,200,100041,200,99932,100,100043,100,99923,100,100060,100,99916,100,100063,100,99899,100,100077,100,99865,100,100079,100,99813,100
2019-06-28 09:30:00.000000082,99993,100,99986,500,100016,100,99985,100,100022,100,99969,100,100024,100,99957,200,100041,200,99932,100,100043,100,99923,100,100060,100,99916,100,100063,100,99899,100,100077,100,99865,100,100079,100,99813,100
2019-06-28 09:30:00.000000083,99993,100,99986,600,100016,100,99985,100,100022,100,99969,100,100024,100,99957,200,100041,200,99932,100,100043,100,99923,100,100060,100,99916,100,100063,100,99899,100,100077,100,99865,100,100079,100,99813,100
2019-06-28 09:30:00.000000084,99993,100,99986,700,100016,100,99985,100,100022,100,99969,100,100024,100,99957,200,100041,200,99932,100,100043,100,99923,100,100060,100,99916,100,100063,100,99899,100,100077,100,99865,100,100079,100,99813,100
2019-06-28 09:30:00.000000085,99993,100,99986,700,100016,100,99985,100,100022,100,99969,100,100024,100,99957,200,100041,200,99932,100,100043,100,99923,100,100060,100,99916,100,100063,100,99899,100,100068,100,99865,100,100077,100,99813,100
2019-06-28 09:30:00.000000086,99992,100,99986,700,99993,100,99985,100,100016,100,99969,100,100022,100,99957,200,100024,100,99932,100,100041,200,99923,100,100043,100,99916,100,100060,100,99899,100,100063,100,99865,100,100068,100,99813,100
2019-06-28 09:30:00.000000087,99992,100,99986,700,99993,100,99985,100,100016,100,99969,100,100022,100,99957,200,100024,100,99932,100,100028,100,99923,100,100041,200,99916,100,100043,100,99899,100,100060,100,99865,100,100063,100,99813,100
2019-06-28 09:30:00.000000092,99992,100,99986,700,99993,100,99985,100,100016,100,99969,100,100022,100,99957,200,100024,100,99950,100,100028,100,99932,100,100041,200,99923,100,100043,100,99916,100,100060,100,99899,100,100063,100,99865,100
2019-06-28 09:30:00.000000093,99992,100,99986,800,99993,100,99985,100,100016,100,99969,100,100022,100,99957,200,100024,100,99950,100,100028,100,99932,100,100041,200,99923,100,100043,100,99916,100,100060,100,99899,100,100063,100,99865,100
2019-06-28 09:30:00.000000094,99993,100,99986,800,100016,100,99985,100,100022,100,99969,100,100024,100,99957,200,100028,100,99950,100,100041,200,99932,100,100043,100,99923,100,100060,100,99916,100,100063,100,99899,100,100068,100,99865,100
2019-06-28 09:30:00.000000095,100016,100,99986,800,100022,100,99985,100,100024,100,99969,100,100028,100,99957,200,100041,200,99950,100,100043,100,99932,100,100060,100,99923,100,100063,100,99916,100,100068,100,99899,100,100077,100,99865,100
2019-06-28 09:30:00.000000096,100016,100,99992,100,100022,100,99986,800,100024,100,99985,100,100028,100,99969,100,100041,200,99957,200,100043,100,99950,100,100060,100,99932,100,100063,100,99923,100,100068,100,99916,100,100071,100,99899,100
2019-06-28 09:30:10.000000000,100016,262,99992,262,100022,262,99986,962,100024,100,99985,100,100028,100,99969,100,100041,200,99957,200,100043,100,99950,100,100060,100,99932,100,100063,100,99923,100,100068,100,99916,100,100071,100,99899,100
